mode,K,N,sample,k_eff_target,k_eff_actual,c,window_floored,query_ref,needle_lo,needle_hi,arm,outcome,first_code,needle_in_topk,keff_onset,prompt_hash,oom
semantic,16,65536,3,3500,3500,0.053386,0,maroon panelling,519,535,sparse,CORRECT,8283824,0.504,,029b1b25789a,False
semantic,16,65536,3,5200,5200,0.079312,0,maroon panelling,519,535,sparse,CORRECT,8283824,0.549,,029b1b25789a,False
semantic,16,65536,4,dense,-,-,-,copper handle,42920,42934,dense,WRONG_NEEDLE,2907014,,,e9cd98a92a0b,False
semantic,16,65536,4,1300,1300,0.019835,0,copper handle,42920,42934,sparse,WRONG_NEEDLE,2907014,0.404,,e9cd98a92a0b,False
semantic,16,65536,4,2000,2000,0.030511,0,copper handle,42920,42934,sparse,WRONG_NEEDLE,2907014,0.438,,e9cd98a92a0b,False
semantic,16,65536,4,2600,2600,0.039662,0,copper handle,42920,42934,sparse,WRONG_NEEDLE,2907014,0.455,,e9cd98a92a0b,False
semantic,16,65536,4,3500,3500,0.053389,0,copper handle,42920,42934,sparse,WRONG_NEEDLE,2907014,0.490,,e9cd98a92a0b,False
semantic,16,65536,4,5200,5200,0.079317,0,copper handle,42920,42934,sparse,WRONG_NEEDLE,2907014,0.539,,e9cd98a92a0b,False
semantic,16,65536,5,dense,-,-,-,maroon gate,3526,3541,dense,CORRECT,9353082,,,5fa77700606e,False
semantic,16,65536,5,1300,1300,0.019834,0,maroon gate,3526,3541,sparse,CORRECT,9353082,0.359,,5fa77700606e,False
semantic,16,65536,5,2000,2000,0.030510,0,maroon gate,3526,3541,sparse,CORRECT,9353082,0.391,,5fa77700606e,False
semantic,16,65536,5,2600,2600,0.039661,0,maroon gate,3526,3541,sparse,CORRECT,9353082,0.416,,5fa77700606e,False
semantic,16,65536,5,3500,3500,0.053387,0,maroon gate,3526,3541,sparse,CORRECT,9353082,0.434,,5fa77700606e,False
semantic,16,65536,5,5200,5200,0.079315,0,maroon gate,3526,3541,sparse,CORRECT,9353082,0.471,,5fa77700606e,False
semantic,16,65536,6,dense,-,-,-,grey carpet,27105,27119,dense,WRONG_NEEDLE,7390705,,,65577f62e833,False
semantic,16,65536,6,1300,1300,0.019835,0,grey carpet,27105,27119,sparse,WRONG_NEEDLE,7390705,0.477,,65577f62e833,False
semantic,16,65536,6,2000,2000,0.030511,0,grey carpet,27105,27119,sparse,WRONG_NEEDLE,7390705,0.527,,65577f62e833,False
semantic,16,65536,6,2600,2600,0.039662,0,grey carpet,27105,27119,sparse,WRONG_NEEDLE,7390705,0.564,,65577f62e833,False
semantic,16,65536,6,3500,3500,0.053389,0,grey carpet,27105,27119,sparse,WRONG_NEEDLE,7390705,0.619,,65577f62e833,False
semantic,16,65536,6,5200,5200,0.079317,0,grey carpet,27105,27119,sparse,WRONG_NEEDLE,7390705,0.670,,65577f62e833,False
semantic,16,65536,7,dense,-,-,-,blue shutter,10121,10135,dense,CORRECT,8057448,,,16fbcc7b1daa,False
semantic,16,65536,7,1300,1300,0.019835,0,blue shutter,10121,10135,sparse,CORRECT,8057448,0.510,,16fbcc7b1daa,False
semantic,16,65536,7,2000,2000,0.030511,0,blue shutter,10121,10135,sparse,CORRECT,8057448,0.586,,16fbcc7b1daa,False
semantic,16,65536,7,2600,2600,0.039662,0,blue shutter,10121,10135,sparse,CORRECT,8057448,0.635,,16fbcc7b1daa,False
semantic,16,65536,7,3500,3500,0.053389,0,blue shutter,10121,10135,sparse,CORRECT,8057448,0.686,,16fbcc7b1daa,False
semantic,16,65536,7,5200,5200,0.079317,0,blue shutter,10121,10135,sparse,CORRECT,8057448,0.758,,16fbcc7b1daa,False
semantic,16,65536,8,dense,-,-,-,crimson ledge,43651,43665,dense,WRONG_NEEDLE,6663678,,,875663b035cf,False
semantic,16,65536,8,1300,1300,0.019835,0,crimson ledge,43651,43665,sparse,WRONG_NEEDLE,6663678,0.400,,875663b035cf,False
semantic,16,65536,8,2000,2000,0.030511,0,crimson ledge,43651,43665,sparse,WRONG_NEEDLE,6663678,0.441,,875663b035cf,False
semantic,16,65536,8,2600,2600,0.039662,0,crimson ledge,43651,43665,sparse,WRONG_NEEDLE,6663678,0.484,,875663b035cf,False
semantic,16,65536,8,3500,3500,0.053389,0,crimson ledge,43651,43665,sparse,WRONG_NEEDLE,6663678,0.539,,875663b035cf,False
semantic,16,65536,8,5200,5200,0.079317,0,crimson ledge,43651,43665,sparse,WRONG_NEEDLE,6663678,0.633,,875663b035cf,False
semantic,16,65536,9,dense,-,-,-,red shutter,36291,36305,dense,CORRECT,2268879,,,9417f0142bc0,False
semantic,16,65536,9,1300,1300,0.019835,0,red shutter,36291,36305,sparse,CORRECT,2268879,0.771,,9417f0142bc0,False
semantic,16,65536,9,2000,2000,0.030511,0,red shutter,36291,36305,sparse,CORRECT,2268879,0.840,,9417f0142bc0,False
semantic,16,65536,9,2600,2600,0.039662,0,red shutter,36291,36305,sparse,CORRECT,2268879,0.875,,9417f0142bc0,False
semantic,16,65536,9,3500,3500,0.053389,0,red shutter,36291,36305,sparse,CORRECT,2268879,0.904,,9417f0142bc0,False
semantic,16,65536,9,5200,5200,0.079317,0,red shutter,36291,36305,sparse,CORRECT,2268879,0.969,,9417f0142bc0,False
semantic,16,65536,10,dense,-,-,-,amber lantern,12589,12603,dense,WRONG_NEEDLE,3280330,,,99949a371303,False
semantic,16,65536,10,1300,1300,0.019835,0,amber lantern,12589,12603,sparse,WRONG_NEEDLE,3280330,0.490,,99949a371303,False
semantic,16,65536,10,2000,2000,0.030511,0,amber lantern,12589,12603,sparse,WRONG_NEEDLE,3280330,0.564,,99949a371303,False
semantic,16,65536,10,2600,2600,0.039662,0,amber lantern,12589,12603,sparse,WRONG_NEEDLE,3280330,0.602,,99949a371303,False
semantic,16,65536,10,3500,3500,0.053389,0,amber lantern,12589,12603,sparse,WRONG_NEEDLE,3280330,0.658,,99949a371303,False
semantic,16,65536,10,5200,5200,0.079317,0,amber lantern,12589,12603,sparse,WRONG_NEEDLE,3280330,0.719,,99949a371303,False
semantic,16,65536,11,dense,-,-,-,navy archway,10471,10486,dense,WRONG_NEEDLE,1111545,,,831012e6e22c,False
semantic,16,65536,11,1300,1300,0.019834,0,navy archway,10471,10486,sparse,WRONG_NEEDLE,1111545,0.439,,831012e6e22c,False
semantic,16,65536,11,2000,2000,0.030510,0,navy archway,10471,10486,sparse,WRONG_NEEDLE,1111545,0.512,,831012e6e22c,False
semantic,16,65536,11,2600,2600,0.039661,0,navy archway,10471,10486,sparse,WRONG_NEEDLE,1111545,0.541,,831012e6e22c,False
semantic,16,65536,11,3500,3500,0.053387,0,navy archway,10471,10486,sparse,WRONG_NEEDLE,1111545,0.604,,831012e6e22c,False
semantic,16,65536,11,5200,5200,0.079315,0,navy archway,10471,10486,sparse,WRONG_NEEDLE,1111545,0.670,,831012e6e22c,False
semantic,16,65536,12,dense,-,-,-,scarlet floor,60270,60285,dense,WRONG_NEEDLE,9183769,,,06ebd4a1b1f9,False
semantic,16,65536,12,1300,1300,0.019834,0,scarlet floor,60270,60285,sparse,WRONG_NEEDLE,9183769,0.949,,06ebd4a1b1f9,False
semantic,16,65536,12,2000,2000,0.030510,0,scarlet floor,60270,60285,sparse,WRONG_NEEDLE,9183769,0.973,,06ebd4a1b1f9,False
semantic,16,65536,12,2600,2600,0.039661,0,scarlet floor,60270,60285,sparse,WRONG_NEEDLE,9183769,0.982,,06ebd4a1b1f9,False
semantic,16,65536,12,3500,3500,0.053387,0,scarlet floor,60270,60285,sparse,WRONG_NEEDLE,9183769,0.994,,06ebd4a1b1f9,False
semantic,16,65536,12,5200,5200,0.079315,0,scarlet floor,60270,60285,sparse,WRONG_NEEDLE,9183769,0.998,,06ebd4a1b1f9,False
semantic,16,65536,13,dense,-,-,-,bronze clock,2271,2285,dense,WRONG_NEEDLE,4570659,,,f128a3d3d402,False
semantic,16,65536,13,1300,1300,0.019835,0,bronze clock,2271,2285,sparse,WRONG_NEEDLE,4570659,0.426,,f128a3d3d402,False
semantic,16,65536,13,2000,2000,0.030511,0,bronze clock,2271,2285,sparse,WRONG_NEEDLE,4570659,0.467,,f128a3d3d402,False
semantic,16,65536,13,2600,2600,0.039662,0,bronze clock,2271,2285,sparse,WRONG_NEEDLE,4570659,0.492,,f128a3d3d402,False
semantic,16,65536,13,3500,3500,0.053389,0,bronze clock,2271,2285,sparse,WRONG_NEEDLE,4570659,0.512,,f128a3d3d402,False
semantic,16,65536,13,5200,5200,0.079317,0,bronze clock,2271,2285,sparse,WRONG_NEEDLE,4570659,0.555,,f128a3d3d402,False
semantic,16,65536,14,dense,-,-,-,scarlet door,28668,28683,dense,OTHER_CODE,1234567,,,dad3c5d97464,False
semantic,16,65536,14,1300,1300,0.019834,0,scarlet door,28668,28683,sparse,OTHER_CODE,1234567,0.445,,dad3c5d97464,False
semantic,16,65536,14,2000,2000,0.030510,0,scarlet door,28668,28683,sparse,OTHER_CODE,1234567,0.506,,dad3c5d97464,False
semantic,16,65536,14,2600,2600,0.039661,0,scarlet door,28668,28683,sparse,OTHER_CODE,1234567,0.537,,dad3c5d97464,False
semantic,16,65536,14,3500,3500,0.053387,0,scarlet door,28668,28683,sparse,OTHER_CODE,1234567,0.574,,dad3c5d97464,False
semantic,16,65536,14,5200,5200,0.079315,0,scarlet door,28668,28683,sparse,OTHER_CODE,1234567,0.633,,dad3c5d97464,False
semantic,16,65536,15,dense,-,-,-,scarlet carpet,55364,55379,dense,CORRECT,9285033,,,08198cef4117,False
semantic,16,65536,15,1300,1300,0.019834,0,scarlet carpet,55364,55379,sparse,WRONG_NEEDLE,9333606,0.828,,08198cef4117,False
semantic,16,65536,15,2000,2000,0.030510,0,scarlet carpet,55364,55379,sparse,WRONG_NEEDLE,9333606,0.875,,08198cef4117,False
semantic,16,65536,15,2600,2600,0.039661,0,scarlet carpet,55364,55379,sparse,WRONG_NEEDLE,9333606,0.902,,08198cef4117,False
semantic,16,65536,15,3500,3500,0.053387,0,scarlet carpet,55364,55379,sparse,WRONG_NEEDLE,9333606,0.928,,08198cef4117,False
semantic,16,65536,15,5200,5200,0.079315,0,scarlet carpet,55364,55379,sparse,CORRECT,9285033,0.955,,08198cef4117,False
semantic,16,65536,16,dense,-,-,-,amber shutter,17284,17298,dense,CORRECT,1419411,,,178123ec4b57,False
semantic,16,65536,16,1300,1300,0.019835,0,amber shutter,17284,17298,sparse,CORRECT,1419411,0.615,,178123ec4b57,False
semantic,16,65536,16,2000,2000,0.030511,0,amber shutter,17284,17298,sparse,CORRECT,1419411,0.689,,178123ec4b57,False
semantic,16,65536,16,2600,2600,0.039662,0,amber shutter,17284,17298,sparse,CORRECT,1419411,0.730,,178123ec4b57,False
semantic,16,65536,16,3500,3500,0.053389,0,amber shutter,17284,17298,sparse,CORRECT,1419411,0.799,,178123ec4b57,False
semantic,16,65536,16,5200,5200,0.079317,0,amber shutter,17284,17298,sparse,CORRECT,1419411,0.846,,178123ec4b57,False
semantic,16,65536,17,dense,-,-,-,olive fountain,36020,36034,dense,WRONG_NEEDLE,2576898,,,1bcac1815df6,False
semantic,16,65536,17,1300,1300,0.019835,0,olive fountain,36020,36034,sparse,WRONG_NEEDLE,2576898,0.490,,1bcac1815df6,False
semantic,16,65536,17,2000,2000,0.030511,0,olive fountain,36020,36034,sparse,WRONG_NEEDLE,2576898,0.557,,1bcac1815df6,False
semantic,16,65536,17,2600,2600,0.039662,0,olive fountain,36020,36034,sparse,WRONG_NEEDLE,2576898,0.598,,1bcac1815df6,False
semantic,16,65536,17,3500,3500,0.053389,0,olive fountain,36020,36034,sparse,WRONG_NEEDLE,2576898,0.645,,1bcac1815df6,False
semantic,16,65536,17,5200,5200,0.079317,0,olive fountain,36020,36034,sparse,WRONG_NEEDLE,2576898,0.719,,1bcac1815df6,False
semantic,16,65536,18,dense,-,-,-,blue skylight,16171,16187,dense,OTHER_CODE,1234567,,,63464218cf95,False
semantic,16,65536,18,1300,1300,0.019834,0,blue skylight,16171,16187,sparse,OTHER_CODE,1234567,0.436,,63464218cf95,False
semantic,16,65536,18,2000,2000,0.030509,0,blue skylight,16171,16187,sparse,OTHER_CODE,1234567,0.500,,63464218cf95,False
semantic,16,65536,18,2600,2600,0.039660,0,blue skylight,16171,16187,sparse,OTHER_CODE,1234567,0.525,,63464218cf95,False
semantic,16,65536,18,3500,3500,0.053386,0,blue skylight,16171,16187,sparse,OTHER_CODE,1234567,0.580,,63464218cf95,False
semantic,16,65536,18,5200,5200,0.079312,0,blue skylight,16171,16187,sparse,OTHER_CODE,1234567,0.643,,63464218cf95,False
semantic,16,65536,19,dense,-,-,-,scarlet archway,27710,27726,dense,WRONG_NEEDLE,1230277,,,fbe25fe2e76d,False
semantic,16,65536,19,1300,1300,0.019834,0,scarlet archway,27710,27726,sparse,WRONG_NEEDLE,1230277,0.516,,fbe25fe2e76d,False
semantic,16,65536,19,2000,2000,0.030509,0,scarlet archway,27710,27726,sparse,WRONG_NEEDLE,1230277,0.600,,fbe25fe2e76d,False
semantic,16,65536,19,2600,2600,0.039660,0,scarlet archway,27710,27726,sparse,WRONG_NEEDLE,1230277,0.635,,fbe25fe2e76d,False
semantic,16,65536,19,3500,3500,0.053386,0,scarlet archway,27710,27726,sparse,WRONG_NEEDLE,1230277,0.686,,fbe25fe2e76d,False
semantic,16,65536,19,5200,5200,0.079312,0,scarlet archway,27710,27726,sparse,WRONG_NEEDLE,1230277,0.752,,fbe25fe2e76d,False
semantic,16,65536,20,dense,-,-,-,green archway,35386,35401,dense,WRONG_NEEDLE,1237445,,,a120f57a6761,False
semantic,16,65536,20,1300,1300,0.019834,0,green archway,35386,35401,sparse,WRONG_NEEDLE,1237445,0.521,,a120f57a6761,False
semantic,16,65536,20,2000,2000,0.030510,0,green archway,35386,35401,sparse,WRONG_NEEDLE,1237445,0.598,,a120f57a6761,False
semantic,16,65536,20,2600,2600,0.039661,0,green archway,35386,35401,sparse,WRONG_NEEDLE,1237445,0.658,,a120f57a6761,False
semantic,16,65536,20,3500,3500,0.053387,0,green archway,35386,35401,sparse,WRONG_NEEDLE,1237445,0.723,,a120f57a6761,False
semantic,16,65536,20,5200,5200,0.079315,0,green archway,35386,35401,sparse,WRONG_NEEDLE,1237445,0.805,,a120f57a6761,False
semantic,16,65536,21,dense,-,-,-,indigo panelling,30108,30124,dense,WRONG_NEEDLE,4750076,,,3d9c721dd480,False
semantic,16,65536,21,1300,1300,0.019834,0,indigo panelling,30108,30124,sparse,WRONG_NEEDLE,4750076,0.596,,3d9c721dd480,False
semantic,16,65536,21,2000,2000,0.030509,0,indigo panelling,30108,30124,sparse,WRONG_NEEDLE,4750076,0.684,,3d9c721dd480,False
semantic,16,65536,21,2600,2600,0.039660,0,indigo panelling,30108,30124,sparse,WRONG_NEEDLE,4750076,0.746,,3d9c721dd480,False
semantic,16,65536,21,3500,3500,0.053386,0,indigo panelling,30108,30124,sparse,WRONG_NEEDLE,4750076,0.803,,3d9c721dd480,False
semantic,16,65536,21,5200,5200,0.079312,0,indigo panelling,30108,30124,sparse,WRONG_NEEDLE,4750076,0.852,,3d9c721dd480,False
semantic,16,65536,22,dense,-,-,-,crimson panelling,4939,4954,dense,WRONG_NEEDLE,2933590,,,edbf8f068f2c,False
semantic,16,65536,22,1300,1300,0.019834,0,crimson panelling,4939,4954,sparse,WRONG_NEEDLE,2933590,0.541,,edbf8f068f2c,False
semantic,16,65536,22,2000,2000,0.030510,0,crimson panelling,4939,4954,sparse,WRONG_NEEDLE,2933590,0.600,,edbf8f068f2c,False
semantic,16,65536,22,2600,2600,0.039661,0,crimson panelling,4939,4954,sparse,WRONG_NEEDLE,2933590,0.635,,edbf8f068f2c,False
semantic,16,65536,22,3500,3500,0.053387,0,crimson panelling,4939,4954,sparse,WRONG_NEEDLE,2933590,0.680,,edbf8f068f2c,False
semantic,16,65536,22,5200,5200,0.079315,0,crimson panelling,4939,4954,sparse,WRONG_NEEDLE,2933590,0.752,,edbf8f068f2c,False
semantic,16,65536,23,dense,-,-,-,navy cabinet,36194,36208,dense,WRONG_NEEDLE,8406175,,,056703305ebc,False
semantic,16,65536,23,1300,1300,0.019835,0,navy cabinet,36194,36208,sparse,WRONG_NEEDLE,8406175,0.572,,056703305ebc,False
semantic,16,65536,23,2000,2000,0.030511,0,navy cabinet,36194,36208,sparse,WRONG_NEEDLE,8406175,0.611,,056703305ebc,False
semantic,16,65536,23,2600,2600,0.039662,0,navy cabinet,36194,36208,sparse,WRONG_NEEDLE,8406175,0.646,,056703305ebc,False
semantic,16,65536,23,3500,3500,0.053389,0,navy cabinet,36194,36208,sparse,WRONG_NEEDLE,8406175,0.695,,056703305ebc,False
semantic,16,65536,23,5200,5200,0.079317,0,navy cabinet,36194,36208,sparse,WRONG_NEEDLE,8406175,0.785,,056703305ebc,False
semantic,16,65536,24,dense,-,-,-,bronze floor,22039,22053,dense,WRONG_NEEDLE,3936040,,,c7ac0802b85c,False
semantic,16,65536,24,1300,1300,0.019835,0,bronze floor,22039,22053,sparse,WRONG_NEEDLE,9358840,0.518,,c7ac0802b85c,False
semantic,16,65536,24,2000,2000,0.030511,0,bronze floor,22039,22053,sparse,WRONG_NEEDLE,9358840,0.566,,c7ac0802b85c,False
semantic,16,65536,24,2600,2600,0.039662,0,bronze floor,22039,22053,sparse,WRONG_NEEDLE,9358840,0.604,,c7ac0802b85c,False
semantic,16,65536,24,3500,3500,0.053389,0,bronze floor,22039,22053,sparse,WRONG_NEEDLE,3936040,0.645,,c7ac0802b85c,False
semantic,16,65536,24,5200,5200,0.079317,0,bronze floor,22039,22053,sparse,WRONG_NEEDLE,3936040,0.723,,c7ac0802b85c,False
semantic,16,65536,25,dense,-,-,-,crimson banister,55394,55409,dense,CORRECT,4231210,,,228803aed70b,False
semantic,16,65536,25,1300,1300,0.019834,0,crimson banister,55394,55409,sparse,CORRECT,4231210,0.812,,228803aed70b,False
semantic,16,65536,25,2000,2000,0.030510,0,crimson banister,55394,55409,sparse,CORRECT,4231210,0.861,,228803aed70b,False
semantic,16,65536,25,2600,2600,0.039661,0,crimson banister,55394,55409,sparse,CORRECT,4231210,0.885,,228803aed70b,False
semantic,16,65536,25,3500,3500,0.053387,0,crimson banister,55394,55409,sparse,CORRECT,4231210,0.896,,228803aed70b,False
semantic,16,65536,25,5200,5200,0.079315,0,crimson banister,55394,55409,sparse,CORRECT,4231210,0.938,,228803aed70b,False
semantic,16,65536,26,dense,-,-,-,ivory awning,22366,22381,dense,WRONG_NEEDLE,4031905,,,811928ccdb8d,False
semantic,16,65536,26,1300,1300,0.019834,0,ivory awning,22366,22381,sparse,WRONG_NEEDLE,1602903,0.588,,811928ccdb8d,False
semantic,16,65536,26,2000,2000,0.030510,0,ivory awning,22366,22381,sparse,WRONG_NEEDLE,1602903,0.646,,811928ccdb8d,False
semantic,16,65536,26,2600,2600,0.039661,0,ivory awning,22366,22381,sparse,WRONG_NEEDLE,1602903,0.697,,811928ccdb8d,False
semantic,16,65536,26,3500,3500,0.053387,0,ivory awning,22366,22381,sparse,WRONG_NEEDLE,1602903,0.742,,811928ccdb8d,False
semantic,16,65536,26,5200,5200,0.079315,0,ivory awning,22366,22381,sparse,WRONG_NEEDLE,4031905,0.781,,811928ccdb8d,False
semantic,16,65536,27,dense,-,-,-,red fountain,36350,36364,dense,CORRECT,9330133,,,efe0a061541b,False
semantic,16,65536,27,1300,1300,0.019835,0,red fountain,36350,36364,sparse,CORRECT,9330133,0.807,,efe0a061541b,False
semantic,16,65536,27,2000,2000,0.030511,0,red fountain,36350,36364,sparse,CORRECT,9330133,0.873,,efe0a061541b,False
semantic,16,65536,27,2600,2600,0.039662,0,red fountain,36350,36364,sparse,CORRECT,9330133,0.902,,efe0a061541b,False
semantic,16,65536,27,3500,3500,0.053389,0,red fountain,36350,36364,sparse,CORRECT,9330133,0.938,,efe0a061541b,False
semantic,16,65536,27,5200,5200,0.079317,0,red fountain,36350,36364,sparse,CORRECT,9330133,0.971,,efe0a061541b,False
semantic,16,65536,28,dense,-,-,-,teal panelling,43277,43292,dense,CORRECT,2092228,,,ddd78ff13aa6,False
semantic,16,65536,28,1300,1300,0.019834,0,teal panelling,43277,43292,sparse,CORRECT,2092228,0.465,,ddd78ff13aa6,False
semantic,16,65536,28,2000,2000,0.030510,0,teal panelling,43277,43292,sparse,CORRECT,2092228,0.520,,ddd78ff13aa6,False
semantic,16,65536,28,2600,2600,0.039661,0,teal panelling,43277,43292,sparse,CORRECT,2092228,0.553,,ddd78ff13aa6,False
semantic,16,65536,28,3500,3500,0.053387,0,teal panelling,43277,43292,sparse,CORRECT,2092228,0.600,,ddd78ff13aa6,False
semantic,16,65536,28,5200,5200,0.079315,0,teal panelling,43277,43292,sparse,CORRECT,2092228,0.660,,ddd78ff13aa6,False
semantic,16,65536,29,dense,-,-,-,crimson clock,47796,47810,dense,CORRECT,2151084,,,d8d88ffc3bc2,False
semantic,16,65536,29,1300,1300,0.019835,0,crimson clock,47796,47810,sparse,WRONG_NEEDLE,9536951,0.566,,d8d88ffc3bc2,False
semantic,16,65536,29,2000,2000,0.030511,0,crimson clock,47796,47810,sparse,WRONG_NEEDLE,9536951,0.617,,d8d88ffc3bc2,False
semantic,16,65536,29,2600,2600,0.039662,0,crimson clock,47796,47810,sparse,WRONG_NEEDLE,9536951,0.654,,d8d88ffc3bc2,False
semantic,16,65536,29,3500,3500,0.053389,0,crimson clock,47796,47810,sparse,WRONG_NEEDLE,9536951,0.682,,d8d88ffc3bc2,False
semantic,16,65536,29,5200,5200,0.079317,0,crimson clock,47796,47810,sparse,WRONG_NEEDLE,9536951,0.742,,d8d88ffc3bc2,False
semantic,16,65536,30,dense,-,-,-,green safe,45911,45925,dense,CORRECT,4050477,,,ef8649f43c8f,False
semantic,16,65536,30,1300,1300,0.019835,0,green safe,45911,45925,sparse,WRONG_NEEDLE,4051875,0.662,,ef8649f43c8f,False
semantic,16,65536,30,2000,2000,0.030511,0,green safe,45911,45925,sparse,CORRECT,4050477,0.711,,ef8649f43c8f,False
semantic,16,65536,30,2600,2600,0.039662,0,green safe,45911,45925,sparse,CORRECT,4050477,0.744,,ef8649f43c8f,False
semantic,16,65536,30,3500,3500,0.053389,0,green safe,45911,45925,sparse,CORRECT,4050477,0.801,,ef8649f43c8f,False
semantic,16,65536,30,5200,5200,0.079317,0,green safe,45911,45925,sparse,CORRECT,4050477,0.871,,ef8649f43c8f,False
semantic,16,65536,31,dense,-,-,-,white wall,49042,49056,dense,CORRECT,5564615,,,0e0ca7e42f99,False
semantic,16,65536,31,1300,1300,0.019835,0,white wall,49042,49056,sparse,CORRECT,5564615,0.441,,0e0ca7e42f99,False
semantic,16,65536,31,2000,2000,0.030511,0,white wall,49042,49056,sparse,CORRECT,5564615,0.492,,0e0ca7e42f99,False
semantic,16,65536,31,2600,2600,0.039662,0,white wall,49042,49056,sparse,CORRECT,5564615,0.549,,0e0ca7e42f99,False
semantic,16,65536,31,3500,3500,0.053389,0,white wall,49042,49056,sparse,CORRECT,5564615,0.576,,0e0ca7e42f99,False
semantic,16,65536,31,5200,5200,0.079317,0,white wall,49042,49056,sparse,CORRECT,5564615,0.645,,0e0ca7e42f99,False
semantic,16,65536,32,dense,-,-,-,maroon gate,21044,21059,dense,CORRECT,5785761,,,a86d1acdbfad,False
semantic,16,65536,32,1300,1300,0.019834,0,maroon gate,21044,21059,sparse,CORRECT,5785761,0.576,,a86d1acdbfad,False
semantic,16,65536,32,2000,2000,0.030510,0,maroon gate,21044,21059,sparse,CORRECT,5785761,0.652,,a86d1acdbfad,False
semantic,16,65536,32,2600,2600,0.039661,0,maroon gate,21044,21059,sparse,CORRECT,5785761,0.684,,a86d1acdbfad,False
semantic,16,65536,32,3500,3500,0.053387,0,maroon gate,21044,21059,sparse,CORRECT,5785761,0.740,,a86d1acdbfad,False
semantic,16,65536,32,5200,5200,0.079315,0,maroon gate,21044,21059,sparse,CORRECT,5785761,0.801,,a86d1acdbfad,False
semantic,16,65536,33,dense,-,-,-,violet cabinet,61479,61493,dense,CORRECT,9483843,,,9e701a575f4c,False
semantic,16,65536,33,1300,1300,0.019835,0,violet cabinet,61479,61493,sparse,WRONG_NEEDLE,7408577,0.828,,9e701a575f4c,False
