model,mode,K,N,sample,k_eff_target,k_eff_actual,c,window_floored,query_ref,needle_lo,needle_hi,arm,outcome,first_code,needle_in_topk,prompt_hash,oom
meta-llama/Llama-3.2-3B,semantic,16,49152,41,2600,2600,0.052873,0,bronze panelling,20064,20079,sparse,CORRECT,4792095,0.713,2552522ea1b1,False
meta-llama/Llama-3.2-3B,semantic,16,49152,41,3500,3500,0.071172,0,bronze panelling,20064,20079,sparse,CORRECT,4792095,0.749,2552522ea1b1,False
meta-llama/Llama-3.2-3B,semantic,16,49152,41,5200,5200,0.105736,0,bronze panelling,20064,20079,sparse,CORRECT,4792095,0.805,2552522ea1b1,False
meta-llama/Llama-3.2-3B,semantic,16,49152,42,dense,-,-,-,blue mirror,45190,45204,dense,CORRECT,9055029,,152b8d90d87c,False
meta-llama/Llama-3.2-3B,semantic,16,49152,42,1300,1300,0.026443,0,blue mirror,45190,45204,sparse,CORRECT,9055029,0.869,152b8d90d87c,False
meta-llama/Llama-3.2-3B,semantic,16,49152,42,2000,2000,0.040675,0,blue mirror,45190,45204,sparse,CORRECT,9055029,0.908,152b8d90d87c,False
meta-llama/Llama-3.2-3B,semantic,16,49152,42,2600,2600,0.052875,0,blue mirror,45190,45204,sparse,CORRECT,9055029,0.929,152b8d90d87c,False
meta-llama/Llama-3.2-3B,semantic,16,49152,42,3500,3500,0.071174,0,blue mirror,45190,45204,sparse,CORRECT,9055029,0.958,152b8d90d87c,False
meta-llama/Llama-3.2-3B,semantic,16,49152,42,5200,5200,0.105740,0,blue mirror,45190,45204,sparse,CORRECT,9055029,0.973,152b8d90d87c,False
meta-llama/Llama-3.2-3B,semantic,16,49152,43,dense,-,-,-,red shutter,13791,13805,dense,CORRECT,1878394,,1ec60c6e5879,False
meta-llama/Llama-3.2-3B,semantic,16,49152,43,1300,1300,0.026443,0,red shutter,13791,13805,sparse,CORRECT,1878394,0.564,1ec60c6e5879,False
meta-llama/Llama-3.2-3B,semantic,16,49152,43,2000,2000,0.040675,0,red shutter,13791,13805,sparse,CORRECT,1878394,0.621,1ec60c6e5879,False
meta-llama/Llama-3.2-3B,semantic,16,49152,43,2600,2600,0.052875,0,red shutter,13791,13805,sparse,CORRECT,1878394,0.643,1ec60c6e5879,False
meta-llama/Llama-3.2-3B,semantic,16,49152,43,3500,3500,0.071174,0,red shutter,13791,13805,sparse,CORRECT,1878394,0.676,1ec60c6e5879,False
meta-llama/Llama-3.2-3B,semantic,16,49152,43,5200,5200,0.105740,0,red shutter,13791,13805,sparse,CORRECT,1878394,0.726,1ec60c6e5879,False
meta-llama/Llama-3.2-3B,semantic,16,49152,44,dense,-,-,-,teal cabinet,35205,35219,dense,CORRECT,3351029,,4de6d0940d7e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,44,1300,1300,0.026443,0,teal cabinet,35205,35219,sparse,CORRECT,3351029,0.888,4de6d0940d7e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,44,2000,2000,0.040675,0,teal cabinet,35205,35219,sparse,CORRECT,3351029,0.927,4de6d0940d7e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,44,2600,2600,0.052875,0,teal cabinet,35205,35219,sparse,CORRECT,3351029,0.938,4de6d0940d7e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,44,3500,3500,0.071174,0,teal cabinet,35205,35219,sparse,CORRECT,3351029,0.966,4de6d0940d7e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,44,5200,5200,0.105740,0,teal cabinet,35205,35219,sparse,CORRECT,3351029,0.981,4de6d0940d7e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,45,dense,-,-,-,olive mural,7979,7993,dense,WRONG_NEEDLE,4457180,,492fa51afed6,False
meta-llama/Llama-3.2-3B,semantic,16,49152,45,1300,1300,0.026443,0,olive mural,7979,7993,sparse,WRONG_NEEDLE,4457180,0.680,492fa51afed6,False
meta-llama/Llama-3.2-3B,semantic,16,49152,45,2000,2000,0.040675,0,olive mural,7979,7993,sparse,WRONG_NEEDLE,4457180,0.711,492fa51afed6,False
meta-llama/Llama-3.2-3B,semantic,16,49152,45,2600,2600,0.052875,0,olive mural,7979,7993,sparse,WRONG_NEEDLE,4457180,0.731,492fa51afed6,False
meta-llama/Llama-3.2-3B,semantic,16,49152,45,3500,3500,0.071174,0,olive mural,7979,7993,sparse,WRONG_NEEDLE,4457180,0.756,492fa51afed6,False
meta-llama/Llama-3.2-3B,semantic,16,49152,45,5200,5200,0.105740,0,olive mural,7979,7993,sparse,WRONG_NEEDLE,4457180,0.786,492fa51afed6,False
meta-llama/Llama-3.2-3B,semantic,16,49152,46,dense,-,-,-,bronze safe,31225,31239,dense,CORRECT,4548102,,974cda5b3e1a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,46,1300,1300,0.026443,0,bronze safe,31225,31239,sparse,CORRECT,4548102,0.695,974cda5b3e1a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,46,2000,2000,0.040675,0,bronze safe,31225,31239,sparse,CORRECT,4548102,0.744,974cda5b3e1a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,46,2600,2600,0.052875,0,bronze safe,31225,31239,sparse,CORRECT,4548102,0.781,974cda5b3e1a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,46,3500,3500,0.071174,0,bronze safe,31225,31239,sparse,CORRECT,4548102,0.818,974cda5b3e1a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,46,5200,5200,0.105740,0,bronze safe,31225,31239,sparse,CORRECT,4548102,0.874,974cda5b3e1a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,47,dense,-,-,-,scarlet safe,33861,33876,dense,WRONG_NEEDLE,5364856,,5c3454642bf1,False
meta-llama/Llama-3.2-3B,semantic,16,49152,47,1300,1300,0.026442,0,scarlet safe,33861,33876,sparse,WRONG_NEEDLE,5364856,0.744,5c3454642bf1,False
meta-llama/Llama-3.2-3B,semantic,16,49152,47,2000,2000,0.040674,0,scarlet safe,33861,33876,sparse,WRONG_NEEDLE,5364856,0.802,5c3454642bf1,False
meta-llama/Llama-3.2-3B,semantic,16,49152,47,2600,2600,0.052873,0,scarlet safe,33861,33876,sparse,WRONG_NEEDLE,5364856,0.833,5c3454642bf1,False
meta-llama/Llama-3.2-3B,semantic,16,49152,47,3500,3500,0.071172,0,scarlet safe,33861,33876,sparse,WRONG_NEEDLE,5364856,0.872,5c3454642bf1,False
meta-llama/Llama-3.2-3B,semantic,16,49152,47,5200,5200,0.105736,0,scarlet safe,33861,33876,sparse,WRONG_NEEDLE,5364856,0.897,5c3454642bf1,False
meta-llama/Llama-3.2-3B,semantic,16,49152,48,dense,-,-,-,amber cabinet,42762,42776,dense,CORRECT,5081462,,514be0687fbb,False
meta-llama/Llama-3.2-3B,semantic,16,49152,48,1300,1300,0.026443,0,amber cabinet,42762,42776,sparse,CORRECT,5081462,0.951,514be0687fbb,False
meta-llama/Llama-3.2-3B,semantic,16,49152,48,2000,2000,0.040675,0,amber cabinet,42762,42776,sparse,CORRECT,5081462,0.969,514be0687fbb,False
meta-llama/Llama-3.2-3B,semantic,16,49152,48,2600,2600,0.052875,0,amber cabinet,42762,42776,sparse,CORRECT,5081462,0.976,514be0687fbb,False
meta-llama/Llama-3.2-3B,semantic,16,49152,48,3500,3500,0.071174,0,amber cabinet,42762,42776,sparse,CORRECT,5081462,0.978,514be0687fbb,False
meta-llama/Llama-3.2-3B,semantic,16,49152,48,5200,5200,0.105740,0,amber cabinet,42762,42776,sparse,CORRECT,5081462,0.994,514be0687fbb,False
meta-llama/Llama-3.2-3B,semantic,16,49152,49,dense,-,-,-,navy floor,42597,42611,dense,WRONG_NEEDLE,7486546,,a836d47f2764,False
meta-llama/Llama-3.2-3B,semantic,16,49152,49,1300,1300,0.026443,0,navy floor,42597,42611,sparse,WRONG_NEEDLE,7486546,0.763,a836d47f2764,False
meta-llama/Llama-3.2-3B,semantic,16,49152,49,2000,2000,0.040675,0,navy floor,42597,42611,sparse,WRONG_NEEDLE,7486546,0.818,a836d47f2764,False
meta-llama/Llama-3.2-3B,semantic,16,49152,49,2600,2600,0.052875,0,navy floor,42597,42611,sparse,WRONG_NEEDLE,7486546,0.860,a836d47f2764,False
meta-llama/Llama-3.2-3B,semantic,16,49152,49,3500,3500,0.071174,0,navy floor,42597,42611,sparse,WRONG_NEEDLE,7486546,0.887,a836d47f2764,False
meta-llama/Llama-3.2-3B,semantic,16,49152,49,5200,5200,0.105740,0,navy floor,42597,42611,sparse,WRONG_NEEDLE,7486546,0.930,a836d47f2764,False
meta-llama/Llama-3.2-3B,semantic,16,49152,50,dense,-,-,-,ivory cabinet,20051,20065,dense,CORRECT,2035089,,cfb8fc92f772,False
meta-llama/Llama-3.2-3B,semantic,16,49152,50,1300,1300,0.026443,0,ivory cabinet,20051,20065,sparse,CORRECT,2035089,0.658,cfb8fc92f772,False
meta-llama/Llama-3.2-3B,semantic,16,49152,50,2000,2000,0.040675,0,ivory cabinet,20051,20065,sparse,CORRECT,2035089,0.714,cfb8fc92f772,False
meta-llama/Llama-3.2-3B,semantic,16,49152,50,2600,2600,0.052875,0,ivory cabinet,20051,20065,sparse,CORRECT,2035089,0.750,cfb8fc92f772,False
meta-llama/Llama-3.2-3B,semantic,16,49152,50,3500,3500,0.071174,0,ivory cabinet,20051,20065,sparse,CORRECT,2035089,0.784,cfb8fc92f772,False
meta-llama/Llama-3.2-3B,semantic,16,49152,50,5200,5200,0.105740,0,ivory cabinet,20051,20065,sparse,CORRECT,2035089,0.832,cfb8fc92f772,False
meta-llama/Llama-3.2-3B,semantic,16,49152,51,dense,-,-,-,scarlet mural,35217,35232,dense,CORRECT,2748023,,eed43a3279c7,False
meta-llama/Llama-3.2-3B,semantic,16,49152,51,1300,1300,0.026442,0,scarlet mural,35217,35232,sparse,CORRECT,2748023,0.847,eed43a3279c7,False
meta-llama/Llama-3.2-3B,semantic,16,49152,51,2000,2000,0.040674,0,scarlet mural,35217,35232,sparse,CORRECT,2748023,0.890,eed43a3279c7,False
meta-llama/Llama-3.2-3B,semantic,16,49152,51,2600,2600,0.052873,0,scarlet mural,35217,35232,sparse,CORRECT,2748023,0.912,eed43a3279c7,False
meta-llama/Llama-3.2-3B,semantic,16,49152,51,3500,3500,0.071172,0,scarlet mural,35217,35232,sparse,CORRECT,2748023,0.943,eed43a3279c7,False
meta-llama/Llama-3.2-3B,semantic,16,49152,51,5200,5200,0.105736,0,scarlet mural,35217,35232,sparse,CORRECT,2748023,0.967,eed43a3279c7,False
meta-llama/Llama-3.2-3B,semantic,16,49152,52,dense,-,-,-,olive ledge,29964,29978,dense,CORRECT,8876231,,2912909b9e3e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,52,1300,1300,0.026443,0,olive ledge,29964,29978,sparse,CORRECT,8876231,0.683,2912909b9e3e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,52,2000,2000,0.040675,0,olive ledge,29964,29978,sparse,CORRECT,8876231,0.734,2912909b9e3e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,52,2600,2600,0.052875,0,olive ledge,29964,29978,sparse,CORRECT,8876231,0.772,2912909b9e3e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,52,3500,3500,0.071174,0,olive ledge,29964,29978,sparse,CORRECT,8876231,0.811,2912909b9e3e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,52,5200,5200,0.105740,0,olive ledge,29964,29978,sparse,CORRECT,8876231,0.863,2912909b9e3e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,53,dense,-,-,-,olive clock,12931,12945,dense,CORRECT,4029882,,294a42554a1e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,53,1300,1300,0.026443,0,olive clock,12931,12945,sparse,CORRECT,4029882,0.522,294a42554a1e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,53,2000,2000,0.040675,0,olive clock,12931,12945,sparse,CORRECT,4029882,0.570,294a42554a1e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,53,2600,2600,0.052875,0,olive clock,12931,12945,sparse,CORRECT,4029882,0.595,294a42554a1e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,53,3500,3500,0.071174,0,olive clock,12931,12945,sparse,CORRECT,4029882,0.638,294a42554a1e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,53,5200,5200,0.105740,0,olive clock,12931,12945,sparse,CORRECT,4029882,0.692,294a42554a1e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,54,dense,-,-,-,violet floor,19134,19148,dense,WRONG_NEEDLE,3653582,,a7d965f6a138,False
meta-llama/Llama-3.2-3B,semantic,16,49152,54,1300,1300,0.026443,0,violet floor,19134,19148,sparse,WRONG_NEEDLE,3653582,0.738,a7d965f6a138,False
meta-llama/Llama-3.2-3B,semantic,16,49152,54,2000,2000,0.040675,0,violet floor,19134,19148,sparse,WRONG_NEEDLE,3653582,0.780,a7d965f6a138,False
meta-llama/Llama-3.2-3B,semantic,16,49152,54,2600,2600,0.052875,0,violet floor,19134,19148,sparse,WRONG_NEEDLE,3653582,0.814,a7d965f6a138,False
meta-llama/Llama-3.2-3B,semantic,16,49152,54,3500,3500,0.071174,0,violet floor,19134,19148,sparse,WRONG_NEEDLE,3653582,0.842,a7d965f6a138,False
meta-llama/Llama-3.2-3B,semantic,16,49152,54,5200,5200,0.105740,0,violet floor,19134,19148,sparse,WRONG_NEEDLE,3653582,0.900,a7d965f6a138,False
meta-llama/Llama-3.2-3B,semantic,16,49152,55,dense,-,-,-,indigo floor,489,504,dense,WRONG_NEEDLE,7462307,,5849efd1f88e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,55,1300,1300,0.026442,0,indigo floor,489,504,sparse,WRONG_NEEDLE,7462307,0.607,5849efd1f88e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,55,2000,2000,0.040674,0,indigo floor,489,504,sparse,WRONG_NEEDLE,7462307,0.647,5849efd1f88e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,55,2600,2600,0.052873,0,indigo floor,489,504,sparse,WRONG_NEEDLE,7462307,0.682,5849efd1f88e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,55,3500,3500,0.071172,0,indigo floor,489,504,sparse,WRONG_NEEDLE,7462307,0.719,5849efd1f88e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,55,5200,5200,0.105736,0,indigo floor,489,504,sparse,WRONG_NEEDLE,7462307,0.771,5849efd1f88e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,56,dense,-,-,-,crimson shutter,2209,2223,dense,WRONG_NEEDLE,5655316,,af84cd8b0734,False
meta-llama/Llama-3.2-3B,semantic,16,49152,56,1300,1300,0.026443,0,crimson shutter,2209,2223,sparse,WRONG_NEEDLE,5655316,0.778,af84cd8b0734,False
meta-llama/Llama-3.2-3B,semantic,16,49152,56,2000,2000,0.040675,0,crimson shutter,2209,2223,sparse,WRONG_NEEDLE,5655316,0.821,af84cd8b0734,False
meta-llama/Llama-3.2-3B,semantic,16,49152,56,2600,2600,0.052875,0,crimson shutter,2209,2223,sparse,WRONG_NEEDLE,5655316,0.839,af84cd8b0734,False
meta-llama/Llama-3.2-3B,semantic,16,49152,56,3500,3500,0.071174,0,crimson shutter,2209,2223,sparse,WRONG_NEEDLE,5655316,0.853,af84cd8b0734,False
meta-llama/Llama-3.2-3B,semantic,16,49152,56,5200,5200,0.105740,0,crimson shutter,2209,2223,sparse,WRONG_NEEDLE,5655316,0.890,af84cd8b0734,False
meta-llama/Llama-3.2-3B,semantic,16,49152,57,dense,-,-,-,crimson skylight,6130,6146,dense,CORRECT,5983776,,a5cebe889e4e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,57,1300,1300,0.026440,0,crimson skylight,6130,6146,sparse,CORRECT,5983776,0.711,a5cebe889e4e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,57,2000,2000,0.040672,0,crimson skylight,6130,6146,sparse,CORRECT,5983776,0.757,a5cebe889e4e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,57,2600,2600,0.052871,0,crimson skylight,6130,6146,sparse,CORRECT,5983776,0.771,a5cebe889e4e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,57,3500,3500,0.071169,0,crimson skylight,6130,6146,sparse,CORRECT,5983776,0.793,a5cebe889e4e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,57,5200,5200,0.105731,0,crimson skylight,6130,6146,sparse,CORRECT,5983776,0.821,a5cebe889e4e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,58,dense,-,-,-,maroon safe,46381,46396,dense,WRONG_NEEDLE,1450140,,a7bd9c140fae,False
meta-llama/Llama-3.2-3B,semantic,16,49152,58,1300,1300,0.026442,0,maroon safe,46381,46396,sparse,WRONG_NEEDLE,1450140,0.961,a7bd9c140fae,False
meta-llama/Llama-3.2-3B,semantic,16,49152,58,2000,2000,0.040674,0,maroon safe,46381,46396,sparse,WRONG_NEEDLE,1450140,0.976,a7bd9c140fae,False
meta-llama/Llama-3.2-3B,semantic,16,49152,58,2600,2600,0.052873,0,maroon safe,46381,46396,sparse,WRONG_NEEDLE,1450140,0.987,a7bd9c140fae,False
meta-llama/Llama-3.2-3B,semantic,16,49152,58,3500,3500,0.071172,0,maroon safe,46381,46396,sparse,WRONG_NEEDLE,1450140,0.996,a7bd9c140fae,False
meta-llama/Llama-3.2-3B,semantic,16,49152,58,5200,5200,0.105736,0,maroon safe,46381,46396,sparse,WRONG_NEEDLE,1450140,0.997,a7bd9c140fae,False
meta-llama/Llama-3.2-3B,semantic,16,49152,59,dense,-,-,-,navy panelling,27054,27069,dense,CORRECT,8319620,,262ef56cbbd8,False
meta-llama/Llama-3.2-3B,semantic,16,49152,59,1300,1300,0.026442,0,navy panelling,27054,27069,sparse,CORRECT,8319620,0.674,262ef56cbbd8,False
meta-llama/Llama-3.2-3B,semantic,16,49152,59,2000,2000,0.040674,0,navy panelling,27054,27069,sparse,CORRECT,8319620,0.732,262ef56cbbd8,False
meta-llama/Llama-3.2-3B,semantic,16,49152,59,2600,2600,0.052873,0,navy panelling,27054,27069,sparse,CORRECT,8319620,0.774,262ef56cbbd8,False
meta-llama/Llama-3.2-3B,semantic,16,49152,59,3500,3500,0.071172,0,navy panelling,27054,27069,sparse,CORRECT,8319620,0.811,262ef56cbbd8,False
meta-llama/Llama-3.2-3B,semantic,16,49152,59,5200,5200,0.105736,0,navy panelling,27054,27069,sparse,CORRECT,8319620,0.856,262ef56cbbd8,False
meta-llama/Llama-3.2-3B,semantic,16,49152,60,dense,-,-,-,ivory awning,3478,3493,dense,WRONG_NEEDLE,1284362,,6911433ce5af,False
meta-llama/Llama-3.2-3B,semantic,16,49152,60,1300,1300,0.026442,0,ivory awning,3478,3493,sparse,WRONG_NEEDLE,1284362,0.652,6911433ce5af,False
meta-llama/Llama-3.2-3B,semantic,16,49152,60,2000,2000,0.040674,0,ivory awning,3478,3493,sparse,WRONG_NEEDLE,1284362,0.696,6911433ce5af,False
meta-llama/Llama-3.2-3B,semantic,16,49152,60,2600,2600,0.052873,0,ivory awning,3478,3493,sparse,WRONG_NEEDLE,1284362,0.731,6911433ce5af,False
meta-llama/Llama-3.2-3B,semantic,16,49152,60,3500,3500,0.071172,0,ivory awning,3478,3493,sparse,WRONG_NEEDLE,1284362,0.778,6911433ce5af,False
meta-llama/Llama-3.2-3B,semantic,16,49152,60,5200,5200,0.105736,0,ivory awning,3478,3493,sparse,WRONG_NEEDLE,1284362,0.839,6911433ce5af,False
meta-llama/Llama-3.2-3B,semantic,16,49152,61,dense,-,-,-,indigo cabinet,31127,31142,dense,CORRECT,2162274,,3dc2ec8083d7,False
meta-llama/Llama-3.2-3B,semantic,16,49152,61,1300,1300,0.026442,0,indigo cabinet,31127,31142,sparse,CORRECT,2162274,0.743,3dc2ec8083d7,False
meta-llama/Llama-3.2-3B,semantic,16,49152,61,2000,2000,0.040674,0,indigo cabinet,31127,31142,sparse,CORRECT,2162274,0.795,3dc2ec8083d7,False
meta-llama/Llama-3.2-3B,semantic,16,49152,61,2600,2600,0.052873,0,indigo cabinet,31127,31142,sparse,CORRECT,2162274,0.829,3dc2ec8083d7,False
meta-llama/Llama-3.2-3B,semantic,16,49152,61,3500,3500,0.071172,0,indigo cabinet,31127,31142,sparse,CORRECT,2162274,0.868,3dc2ec8083d7,False
meta-llama/Llama-3.2-3B,semantic,16,49152,61,5200,5200,0.105736,0,indigo cabinet,31127,31142,sparse,CORRECT,2162274,0.918,3dc2ec8083d7,False
meta-llama/Llama-3.2-3B,semantic,16,49152,62,dense,-,-,-,blue safe,24482,24496,dense,CORRECT,7779212,,0a7cbe8608ed,False
meta-llama/Llama-3.2-3B,semantic,16,49152,62,1300,1300,0.026443,0,blue safe,24482,24496,sparse,CORRECT,7779212,0.744,0a7cbe8608ed,False
meta-llama/Llama-3.2-3B,semantic,16,49152,62,2000,2000,0.040675,0,blue safe,24482,24496,sparse,CORRECT,7779212,0.805,0a7cbe8608ed,False
meta-llama/Llama-3.2-3B,semantic,16,49152,62,2600,2600,0.052875,0,blue safe,24482,24496,sparse,CORRECT,7779212,0.838,0a7cbe8608ed,False
meta-llama/Llama-3.2-3B,semantic,16,49152,62,3500,3500,0.071174,0,blue safe,24482,24496,sparse,CORRECT,7779212,0.860,0a7cbe8608ed,False
meta-llama/Llama-3.2-3B,semantic,16,49152,62,5200,5200,0.105740,0,blue safe,24482,24496,sparse,CORRECT,7779212,0.903,0a7cbe8608ed,False
meta-llama/Llama-3.2-3B,semantic,16,49152,63,dense,-,-,-,blue fountain,845,859,dense,CORRECT,1289137,,9ea9184fa381,False
meta-llama/Llama-3.2-3B,semantic,16,49152,63,1300,1300,0.026443,0,blue fountain,845,859,sparse,CORRECT,1289137,0.680,9ea9184fa381,False
meta-llama/Llama-3.2-3B,semantic,16,49152,63,2000,2000,0.040675,0,blue fountain,845,859,sparse,CORRECT,1289137,0.728,9ea9184fa381,False
meta-llama/Llama-3.2-3B,semantic,16,49152,63,2600,2600,0.052875,0,blue fountain,845,859,sparse,CORRECT,1289137,0.759,9ea9184fa381,False
meta-llama/Llama-3.2-3B,semantic,16,49152,63,3500,3500,0.071174,0,blue fountain,845,859,sparse,CORRECT,1289137,0.801,9ea9184fa381,False
meta-llama/Llama-3.2-3B,semantic,16,49152,63,5200,5200,0.105740,0,blue fountain,845,859,sparse,CORRECT,1289137,0.850,9ea9184fa381,False
meta-llama/Llama-3.2-3B,semantic,16,49152,64,dense,-,-,-,crimson handle,1085,1099,dense,CORRECT,3133559,,011d2118710d,False
meta-llama/Llama-3.2-3B,semantic,16,49152,64,1300,1300,0.026443,0,crimson handle,1085,1099,sparse,CORRECT,3133559,0.756,011d2118710d,False
meta-llama/Llama-3.2-3B,semantic,16,49152,64,2000,2000,0.040675,0,crimson handle,1085,1099,sparse,CORRECT,3133559,0.792,011d2118710d,False
meta-llama/Llama-3.2-3B,semantic,16,49152,64,2600,2600,0.052875,0,crimson handle,1085,1099,sparse,CORRECT,3133559,0.814,011d2118710d,False
meta-llama/Llama-3.2-3B,semantic,16,49152,64,3500,3500,0.071174,0,crimson handle,1085,1099,sparse,CORRECT,3133559,0.842,011d2118710d,False
meta-llama/Llama-3.2-3B,semantic,16,49152,64,5200,5200,0.105740,0,crimson handle,1085,1099,sparse,CORRECT,3133559,0.876,011d2118710d,False
meta-llama/Llama-3.2-3B,semantic,16,49152,65,dense,-,-,-,indigo fountain,37858,37873,dense,CORRECT,9779371,,5a8dff614d0f,False
meta-llama/Llama-3.2-3B,semantic,16,49152,65,1300,1300,0.026442,0,indigo fountain,37858,37873,sparse,CORRECT,9779371,0.859,5a8dff614d0f,False
meta-llama/Llama-3.2-3B,semantic,16,49152,65,2000,2000,0.040674,0,indigo fountain,37858,37873,sparse,CORRECT,9779371,0.899,5a8dff614d0f,False
meta-llama/Llama-3.2-3B,semantic,16,49152,65,2600,2600,0.052873,0,indigo fountain,37858,37873,sparse,CORRECT,9779371,0.927,5a8dff614d0f,False
meta-llama/Llama-3.2-3B,semantic,16,49152,65,3500,3500,0.071172,0,indigo fountain,37858,37873,sparse,CORRECT,9779371,0.948,5a8dff614d0f,False
meta-llama/Llama-3.2-3B,semantic,16,49152,65,5200,5200,0.105736,0,indigo fountain,37858,37873,sparse,CORRECT,9779371,0.972,5a8dff614d0f,False
meta-llama/Llama-3.2-3B,semantic,16,49152,66,dense,-,-,-,grey mirror,4830,4844,dense,CORRECT,5025696,,41e82616f13d,False
meta-llama/Llama-3.2-3B,semantic,16,49152,66,1300,1300,0.026443,0,grey mirror,4830,4844,sparse,CORRECT,5025696,0.704,41e82616f13d,False
meta-llama/Llama-3.2-3B,semantic,16,49152,66,2000,2000,0.040675,0,grey mirror,4830,4844,sparse,CORRECT,5025696,0.751,41e82616f13d,False
meta-llama/Llama-3.2-3B,semantic,16,49152,66,2600,2600,0.052875,0,grey mirror,4830,4844,sparse,CORRECT,5025696,0.771,41e82616f13d,False
meta-llama/Llama-3.2-3B,semantic,16,49152,66,3500,3500,0.071174,0,grey mirror,4830,4844,sparse,CORRECT,5025696,0.801,41e82616f13d,False
meta-llama/Llama-3.2-3B,semantic,16,49152,66,5200,5200,0.105740,0,grey mirror,4830,4844,sparse,CORRECT,5025696,0.832,41e82616f13d,False
meta-llama/Llama-3.2-3B,semantic,16,49152,67,dense,-,-,-,ivory banister,8845,8860,dense,CORRECT,3702661,,6374d0c0223a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,67,1300,1300,0.026442,0,ivory banister,8845,8860,sparse,CORRECT,3702661,0.600,6374d0c0223a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,67,2000,2000,0.040674,0,ivory banister,8845,8860,sparse,CORRECT,3702661,0.635,6374d0c0223a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,67,2600,2600,0.052873,0,ivory banister,8845,8860,sparse,CORRECT,3702661,0.659,6374d0c0223a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,67,3500,3500,0.071172,0,ivory banister,8845,8860,sparse,CORRECT,3702661,0.696,6374d0c0223a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,67,5200,5200,0.105736,0,ivory banister,8845,8860,sparse,CORRECT,3702661,0.747,6374d0c0223a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,68,dense,-,-,-,green shutter,29389,29403,dense,CORRECT,3510349,,5c54ee52d03f,False
meta-llama/Llama-3.2-3B,semantic,16,49152,68,1300,1300,0.026443,0,green shutter,29389,29403,sparse,CORRECT,3510349,0.661,5c54ee52d03f,False
meta-llama/Llama-3.2-3B,semantic,16,49152,68,2000,2000,0.040675,0,green shutter,29389,29403,sparse,CORRECT,3510349,0.719,5c54ee52d03f,False
meta-llama/Llama-3.2-3B,semantic,16,49152,68,2600,2600,0.052875,0,green shutter,29389,29403,sparse,CORRECT,3510349,0.766,5c54ee52d03f,False
meta-llama/Llama-3.2-3B,semantic,16,49152,68,3500,3500,0.071174,0,green shutter,29389,29403,sparse,CORRECT,3510349,0.804,5c54ee52d03f,False
meta-llama/Llama-3.2-3B,semantic,16,49152,68,5200,5200,0.105740,0,green shutter,29389,29403,sparse,CORRECT,3510349,0.865,5c54ee52d03f,False
meta-llama/Llama-3.2-3B,semantic,16,49152,69,dense,-,-,-,black floor,43581,43595,dense,CORRECT,8372280,,9e8b7826539b,False
meta-llama/Llama-3.2-3B,semantic,16,49152,69,1300,1300,0.026443,0,black floor,43581,43595,sparse,CORRECT,8372280,0.884,9e8b7826539b,False
meta-llama/Llama-3.2-3B,semantic,16,49152,69,2000,2000,0.040675,0,black floor,43581,43595,sparse,CORRECT,8372280,0.914,9e8b7826539b,False
