model,mode,K,N,sample,k_eff_target,k_eff_actual,c,window_floored,query_ref,needle_lo,needle_hi,arm,outcome,first_code,needle_in_topk,prompt_hash,oom
Qwen/Qwen2.5-3B,semantic,16,65536,41,5200,5200,0.079318,0,green mural,57852,57870,sparse,WRONG_NEEDLE,4096656,0.943,f1bfac4ad5ce,False
Qwen/Qwen2.5-3B,semantic,16,65536,42,dense,-,-,-,violet safe,51349,51367,dense,WRONG_NEEDLE,9165519,,54350581a18a,False
Qwen/Qwen2.5-3B,semantic,16,65536,42,1300,1300,0.019835,0,violet safe,51349,51367,sparse,WRONG_NEEDLE,9165519,0.556,54350581a18a,False
Qwen/Qwen2.5-3B,semantic,16,65536,42,2000,2000,0.030512,0,violet safe,51349,51367,sparse,WRONG_NEEDLE,9165519,0.611,54350581a18a,False
Qwen/Qwen2.5-3B,semantic,16,65536,42,2600,2600,0.039663,0,violet safe,51349,51367,sparse,WRONG_NEEDLE,9165519,0.639,54350581a18a,False
Qwen/Qwen2.5-3B,semantic,16,65536,42,3500,3500,0.053390,0,violet safe,51349,51367,sparse,WRONG_NEEDLE,9165519,0.677,54350581a18a,False
Qwen/Qwen2.5-3B,semantic,16,65536,42,5200,5200,0.079318,0,violet safe,51349,51367,sparse,WRONG_NEEDLE,9165519,0.748,54350581a18a,False
Qwen/Qwen2.5-3B,semantic,16,65536,43,dense,-,-,-,scarlet wall,55243,55262,dense,WRONG_NEEDLE,7491367,,871d25d9eb17,False
Qwen/Qwen2.5-3B,semantic,16,65536,43,1300,1300,0.019835,0,scarlet wall,55243,55262,sparse,WRONG_NEEDLE,7491367,0.781,871d25d9eb17,False
Qwen/Qwen2.5-3B,semantic,16,65536,43,2000,2000,0.030511,0,scarlet wall,55243,55262,sparse,WRONG_NEEDLE,7491367,0.833,871d25d9eb17,False
Qwen/Qwen2.5-3B,semantic,16,65536,43,2600,2600,0.039662,0,scarlet wall,55243,55262,sparse,WRONG_NEEDLE,7491367,0.863,871d25d9eb17,False
Qwen/Qwen2.5-3B,semantic,16,65536,43,3500,3500,0.053388,0,scarlet wall,55243,55262,sparse,WRONG_NEEDLE,7491367,0.899,871d25d9eb17,False
Qwen/Qwen2.5-3B,semantic,16,65536,43,5200,5200,0.079316,0,scarlet wall,55243,55262,sparse,WRONG_NEEDLE,7491367,0.938,871d25d9eb17,False
Qwen/Qwen2.5-3B,semantic,16,65536,44,dense,-,-,-,bronze cabinet,63710,63728,dense,WRONG_NEEDLE,9078125,,ea1a4b0b1ed6,False
Qwen/Qwen2.5-3B,semantic,16,65536,44,1300,1300,0.019835,0,bronze cabinet,63710,63728,sparse,WRONG_NEEDLE,9078125,0.943,ea1a4b0b1ed6,False
Qwen/Qwen2.5-3B,semantic,16,65536,44,2000,2000,0.030512,0,bronze cabinet,63710,63728,sparse,WRONG_NEEDLE,9078125,0.955,ea1a4b0b1ed6,False
Qwen/Qwen2.5-3B,semantic,16,65536,44,2600,2600,0.039663,0,bronze cabinet,63710,63728,sparse,WRONG_NEEDLE,9078125,0.967,ea1a4b0b1ed6,False
Qwen/Qwen2.5-3B,semantic,16,65536,44,3500,3500,0.053390,0,bronze cabinet,63710,63728,sparse,WRONG_NEEDLE,9078125,0.981,ea1a4b0b1ed6,False
Qwen/Qwen2.5-3B,semantic,16,65536,44,5200,5200,0.079318,0,bronze cabinet,63710,63728,sparse,WRONG_NEEDLE,9078125,0.988,ea1a4b0b1ed6,False
Qwen/Qwen2.5-3B,semantic,16,65536,45,dense,-,-,-,teal ledge,58875,58893,dense,OTHER_CODE,7384923,,52d85ebaf48a,False
Qwen/Qwen2.5-3B,semantic,16,65536,45,1300,1300,0.019835,0,teal ledge,58875,58893,sparse,WRONG_NEEDLE,7384981,0.793,52d85ebaf48a,False
Qwen/Qwen2.5-3B,semantic,16,65536,45,2000,2000,0.030512,0,teal ledge,58875,58893,sparse,WRONG_NEEDLE,7384981,0.847,52d85ebaf48a,False
Qwen/Qwen2.5-3B,semantic,16,65536,45,2600,2600,0.039663,0,teal ledge,58875,58893,sparse,WRONG_NEEDLE,7384981,0.868,52d85ebaf48a,False
Qwen/Qwen2.5-3B,semantic,16,65536,45,3500,3500,0.053390,0,teal ledge,58875,58893,sparse,OTHER_CODE,7384923,0.906,52d85ebaf48a,False
Qwen/Qwen2.5-3B,semantic,16,65536,45,5200,5200,0.079318,0,teal ledge,58875,58893,sparse,OTHER_CODE,7384923,0.944,52d85ebaf48a,False
Qwen/Qwen2.5-3B,semantic,16,65536,46,dense,-,-,-,black gate,26447,26465,dense,CORRECT,8011900,,1ee976bb156e,False
Qwen/Qwen2.5-3B,semantic,16,65536,46,1300,1300,0.019835,0,black gate,26447,26465,sparse,CORRECT,8011900,0.616,1ee976bb156e,False
Qwen/Qwen2.5-3B,semantic,16,65536,46,2000,2000,0.030512,0,black gate,26447,26465,sparse,CORRECT,8011900,0.686,1ee976bb156e,False
Qwen/Qwen2.5-3B,semantic,16,65536,46,2600,2600,0.039663,0,black gate,26447,26465,sparse,CORRECT,8011900,0.719,1ee976bb156e,False
Qwen/Qwen2.5-3B,semantic,16,65536,46,3500,3500,0.053390,0,black gate,26447,26465,sparse,CORRECT,8011900,0.748,1ee976bb156e,False
Qwen/Qwen2.5-3B,semantic,16,65536,46,5200,5200,0.079318,0,black gate,26447,26465,sparse,CORRECT,8011900,0.811,1ee976bb156e,False
Qwen/Qwen2.5-3B,semantic,16,65536,47,dense,-,-,-,red handle,60395,60413,dense,CORRECT,5143527,,c88d0da87fdc,False
Qwen/Qwen2.5-3B,semantic,16,65536,47,1300,1300,0.019835,0,red handle,60395,60413,sparse,CORRECT,5143527,0.854,c88d0da87fdc,False
Qwen/Qwen2.5-3B,semantic,16,65536,47,2000,2000,0.030512,0,red handle,60395,60413,sparse,CORRECT,5143527,0.906,c88d0da87fdc,False
Qwen/Qwen2.5-3B,semantic,16,65536,47,2600,2600,0.039663,0,red handle,60395,60413,sparse,CORRECT,5143527,0.934,c88d0da87fdc,False
Qwen/Qwen2.5-3B,semantic,16,65536,47,3500,3500,0.053390,0,red handle,60395,60413,sparse,CORRECT,5143527,0.946,c88d0da87fdc,False
Qwen/Qwen2.5-3B,semantic,16,65536,47,5200,5200,0.079318,0,red handle,60395,60413,sparse,CORRECT,5143527,0.972,c88d0da87fdc,False
Qwen/Qwen2.5-3B,semantic,16,65536,48,dense,-,-,-,maroon shutter,55413,55432,dense,CORRECT,4224248,,e8bb52ea1dfb,False
Qwen/Qwen2.5-3B,semantic,16,65536,48,1300,1300,0.019835,0,maroon shutter,55413,55432,sparse,CORRECT,4224248,0.748,e8bb52ea1dfb,False
Qwen/Qwen2.5-3B,semantic,16,65536,48,2000,2000,0.030511,0,maroon shutter,55413,55432,sparse,CORRECT,4224248,0.800,e8bb52ea1dfb,False
Qwen/Qwen2.5-3B,semantic,16,65536,48,2600,2600,0.039662,0,maroon shutter,55413,55432,sparse,CORRECT,4224248,0.851,e8bb52ea1dfb,False
Qwen/Qwen2.5-3B,semantic,16,65536,48,3500,3500,0.053388,0,maroon shutter,55413,55432,sparse,CORRECT,4224248,0.882,e8bb52ea1dfb,False
Qwen/Qwen2.5-3B,semantic,16,65536,48,5200,5200,0.079316,0,maroon shutter,55413,55432,sparse,CORRECT,4224248,0.910,e8bb52ea1dfb,False
Qwen/Qwen2.5-3B,semantic,16,65536,49,dense,-,-,-,grey fountain,10692,10710,dense,WRONG_NEEDLE,2916154,,2f72d244be52,False
Qwen/Qwen2.5-3B,semantic,16,65536,49,1300,1300,0.019835,0,grey fountain,10692,10710,sparse,WRONG_NEEDLE,2916154,0.450,2f72d244be52,False
Qwen/Qwen2.5-3B,semantic,16,65536,49,2000,2000,0.030512,0,grey fountain,10692,10710,sparse,WRONG_NEEDLE,2916154,0.531,2f72d244be52,False
Qwen/Qwen2.5-3B,semantic,16,65536,49,2600,2600,0.039663,0,grey fountain,10692,10710,sparse,WRONG_NEEDLE,2916154,0.569,2f72d244be52,False
Qwen/Qwen2.5-3B,semantic,16,65536,49,3500,3500,0.053390,0,grey fountain,10692,10710,sparse,WRONG_NEEDLE,2916154,0.592,2f72d244be52,False
Qwen/Qwen2.5-3B,semantic,16,65536,49,5200,5200,0.079318,0,grey fountain,10692,10710,sparse,WRONG_NEEDLE,2916154,0.644,2f72d244be52,False
Qwen/Qwen2.5-3B,semantic,16,65536,50,dense,-,-,-,copper ledge,57395,57413,dense,CORRECT,5429261,,7211a4ce641f,False
Qwen/Qwen2.5-3B,semantic,16,65536,50,1300,1300,0.019835,0,copper ledge,57395,57413,sparse,CORRECT,5429261,0.859,7211a4ce641f,False
Qwen/Qwen2.5-3B,semantic,16,65536,50,2000,2000,0.030512,0,copper ledge,57395,57413,sparse,CORRECT,5429261,0.906,7211a4ce641f,False
Qwen/Qwen2.5-3B,semantic,16,65536,50,2600,2600,0.039663,0,copper ledge,57395,57413,sparse,CORRECT,5429261,0.927,7211a4ce641f,False
Qwen/Qwen2.5-3B,semantic,16,65536,50,3500,3500,0.053390,0,copper ledge,57395,57413,sparse,CORRECT,5429261,0.939,7211a4ce641f,False
Qwen/Qwen2.5-3B,semantic,16,65536,50,5200,5200,0.079318,0,copper ledge,57395,57413,sparse,CORRECT,5429261,0.953,7211a4ce641f,False
Qwen/Qwen2.5-3B,semantic,16,65536,51,dense,-,-,-,indigo cabinet,39241,39260,dense,CORRECT,3824037,,ec01839e37aa,False
Qwen/Qwen2.5-3B,semantic,16,65536,51,1300,1300,0.019835,0,indigo cabinet,39241,39260,sparse,CORRECT,3824037,0.672,ec01839e37aa,False
Qwen/Qwen2.5-3B,semantic,16,65536,51,2000,2000,0.030511,0,indigo cabinet,39241,39260,sparse,CORRECT,3824037,0.733,ec01839e37aa,False
Qwen/Qwen2.5-3B,semantic,16,65536,51,2600,2600,0.039662,0,indigo cabinet,39241,39260,sparse,CORRECT,3824037,0.755,ec01839e37aa,False
Qwen/Qwen2.5-3B,semantic,16,65536,51,3500,3500,0.053388,0,indigo cabinet,39241,39260,sparse,CORRECT,3824037,0.783,ec01839e37aa,False
Qwen/Qwen2.5-3B,semantic,16,65536,51,5200,5200,0.079316,0,indigo cabinet,39241,39260,sparse,CORRECT,3824037,0.828,ec01839e37aa,False
Qwen/Qwen2.5-3B,semantic,16,65536,52,dense,-,-,-,copper wall,4938,4956,dense,WRONG_NEEDLE,1929824,,27b39b36613f,False
Qwen/Qwen2.5-3B,semantic,16,65536,52,1300,1300,0.019835,0,copper wall,4938,4956,sparse,WRONG_NEEDLE,1929824,0.436,27b39b36613f,False
Qwen/Qwen2.5-3B,semantic,16,65536,52,2000,2000,0.030512,0,copper wall,4938,4956,sparse,WRONG_NEEDLE,1929824,0.486,27b39b36613f,False
Qwen/Qwen2.5-3B,semantic,16,65536,52,2600,2600,0.039663,0,copper wall,4938,4956,sparse,WRONG_NEEDLE,1929824,0.510,27b39b36613f,False
Qwen/Qwen2.5-3B,semantic,16,65536,52,3500,3500,0.053390,0,copper wall,4938,4956,sparse,WRONG_NEEDLE,1929824,0.564,27b39b36613f,False
Qwen/Qwen2.5-3B,semantic,16,65536,52,5200,5200,0.079318,0,copper wall,4938,4956,sparse,WRONG_NEEDLE,1929824,0.630,27b39b36613f,False
Qwen/Qwen2.5-3B,semantic,16,65536,53,dense,-,-,-,amber wall,1224,1242,dense,OTHER_CODE,5244435,,d6ad5d7c3569,False
Qwen/Qwen2.5-3B,semantic,16,65536,53,1300,1300,0.019835,0,amber wall,1224,1242,sparse,OTHER_CODE,5244435,0.481,d6ad5d7c3569,False
Qwen/Qwen2.5-3B,semantic,16,65536,53,2000,2000,0.030512,0,amber wall,1224,1242,sparse,OTHER_CODE,5244435,0.524,d6ad5d7c3569,False
Qwen/Qwen2.5-3B,semantic,16,65536,53,2600,2600,0.039663,0,amber wall,1224,1242,sparse,OTHER_CODE,5244435,0.550,d6ad5d7c3569,False
Qwen/Qwen2.5-3B,semantic,16,65536,53,3500,3500,0.053390,0,amber wall,1224,1242,sparse,OTHER_CODE,5244435,0.576,d6ad5d7c3569,False
Qwen/Qwen2.5-3B,semantic,16,65536,53,5200,5200,0.079318,0,amber wall,1224,1242,sparse,OTHER_CODE,5244435,0.630,d6ad5d7c3569,False
Qwen/Qwen2.5-3B,semantic,16,65536,54,dense,-,-,-,bronze archway,9254,9273,dense,OTHER_CODE,3965021,,e14b85c29483,False
Qwen/Qwen2.5-3B,semantic,16,65536,54,1300,1300,0.019835,0,bronze archway,9254,9273,sparse,WRONG_NEEDLE,3523297,0.460,e14b85c29483,False
Qwen/Qwen2.5-3B,semantic,16,65536,54,2000,2000,0.030511,0,bronze archway,9254,9273,sparse,WRONG_NEEDLE,3965024,0.493,e14b85c29483,False
Qwen/Qwen2.5-3B,semantic,16,65536,54,2600,2600,0.039662,0,bronze archway,9254,9273,sparse,WRONG_NEEDLE,3965024,0.519,e14b85c29483,False
Qwen/Qwen2.5-3B,semantic,16,65536,54,3500,3500,0.053388,0,bronze archway,9254,9273,sparse,WRONG_NEEDLE,3965024,0.545,e14b85c29483,False
Qwen/Qwen2.5-3B,semantic,16,65536,54,5200,5200,0.079316,0,bronze archway,9254,9273,sparse,WRONG_NEEDLE,3965024,0.583,e14b85c29483,False
Qwen/Qwen2.5-3B,semantic,16,65536,55,dense,-,-,-,navy shutter,14881,14899,dense,WRONG_NEEDLE,9139755,,1f3cfb81fa0d,False
Qwen/Qwen2.5-3B,semantic,16,65536,55,1300,1300,0.019835,0,navy shutter,14881,14899,sparse,WRONG_NEEDLE,9139755,0.318,1f3cfb81fa0d,False
Qwen/Qwen2.5-3B,semantic,16,65536,55,2000,2000,0.030512,0,navy shutter,14881,14899,sparse,WRONG_NEEDLE,9139755,0.373,1f3cfb81fa0d,False
Qwen/Qwen2.5-3B,semantic,16,65536,55,2600,2600,0.039663,0,navy shutter,14881,14899,sparse,WRONG_NEEDLE,9139755,0.401,1f3cfb81fa0d,False
Qwen/Qwen2.5-3B,semantic,16,65536,55,3500,3500,0.053390,0,navy shutter,14881,14899,sparse,WRONG_NEEDLE,9139755,0.427,1f3cfb81fa0d,False
Qwen/Qwen2.5-3B,semantic,16,65536,55,5200,5200,0.079318,0,navy shutter,14881,14899,sparse,WRONG_NEEDLE,9139755,0.470,1f3cfb81fa0d,False
Qwen/Qwen2.5-3B,semantic,16,65536,56,dense,-,-,-,maroon archway,32649,32669,dense,WRONG_NEEDLE,6435299,,471850608242,False
Qwen/Qwen2.5-3B,semantic,16,65536,56,1300,1300,0.019834,0,maroon archway,32649,32669,sparse,WRONG_NEEDLE,6435299,0.422,471850608242,False
Qwen/Qwen2.5-3B,semantic,16,65536,56,2000,2000,0.030510,0,maroon archway,32649,32669,sparse,WRONG_NEEDLE,6435299,0.462,471850608242,False
Qwen/Qwen2.5-3B,semantic,16,65536,56,2600,2600,0.039661,0,maroon archway,32649,32669,sparse,WRONG_NEEDLE,6435299,0.493,471850608242,False
Qwen/Qwen2.5-3B,semantic,16,65536,56,3500,3500,0.053387,0,maroon archway,32649,32669,sparse,WRONG_NEEDLE,6435299,0.545,471850608242,False
Qwen/Qwen2.5-3B,semantic,16,65536,56,5200,5200,0.079313,0,maroon archway,32649,32669,sparse,WRONG_NEEDLE,6435299,0.578,471850608242,False
Qwen/Qwen2.5-3B,semantic,16,65536,57,dense,-,-,-,blue handle,49236,49254,dense,WRONG_NEEDLE,8568999,,1494448a3865,False
Qwen/Qwen2.5-3B,semantic,16,65536,57,1300,1300,0.019835,0,blue handle,49236,49254,sparse,WRONG_NEEDLE,8568999,0.750,1494448a3865,False
Qwen/Qwen2.5-3B,semantic,16,65536,57,2000,2000,0.030512,0,blue handle,49236,49254,sparse,WRONG_NEEDLE,8568999,0.802,1494448a3865,False
Qwen/Qwen2.5-3B,semantic,16,65536,57,2600,2600,0.039663,0,blue handle,49236,49254,sparse,WRONG_NEEDLE,8568999,0.832,1494448a3865,False
Qwen/Qwen2.5-3B,semantic,16,65536,57,3500,3500,0.053390,0,blue handle,49236,49254,sparse,WRONG_NEEDLE,8568999,0.859,1494448a3865,False
Qwen/Qwen2.5-3B,semantic,16,65536,57,5200,5200,0.079318,0,blue handle,49236,49254,sparse,WRONG_NEEDLE,8568999,0.913,1494448a3865,False
Qwen/Qwen2.5-3B,semantic,16,65536,58,dense,-,-,-,blue skylight,20796,20816,dense,WRONG_NEEDLE,6607277,,a5f20bc210f5,False
Qwen/Qwen2.5-3B,semantic,16,65536,58,1300,1300,0.019834,0,blue skylight,20796,20816,sparse,WRONG_NEEDLE,6607277,0.644,a5f20bc210f5,False
Qwen/Qwen2.5-3B,semantic,16,65536,58,2000,2000,0.030510,0,blue skylight,20796,20816,sparse,WRONG_NEEDLE,6607277,0.679,a5f20bc210f5,False
Qwen/Qwen2.5-3B,semantic,16,65536,58,2600,2600,0.039661,0,blue skylight,20796,20816,sparse,WRONG_NEEDLE,6607277,0.703,a5f20bc210f5,False
Qwen/Qwen2.5-3B,semantic,16,65536,58,3500,3500,0.053387,0,blue skylight,20796,20816,sparse,WRONG_NEEDLE,6607277,0.738,a5f20bc210f5,False
Qwen/Qwen2.5-3B,semantic,16,65536,58,5200,5200,0.079313,0,blue skylight,20796,20816,sparse,WRONG_NEEDLE,6607277,0.785,a5f20bc210f5,False
Qwen/Qwen2.5-3B,semantic,16,65536,59,dense,-,-,-,indigo clock,53231,53250,dense,CORRECT,4410065,,1d8d4d3414ff,False
Qwen/Qwen2.5-3B,semantic,16,65536,59,1300,1300,0.019835,0,indigo clock,53231,53250,sparse,CORRECT,4410065,0.769,1d8d4d3414ff,False
Qwen/Qwen2.5-3B,semantic,16,65536,59,2000,2000,0.030511,0,indigo clock,53231,53250,sparse,CORRECT,4410065,0.837,1d8d4d3414ff,False
Qwen/Qwen2.5-3B,semantic,16,65536,59,2600,2600,0.039662,0,indigo clock,53231,53250,sparse,CORRECT,4410065,0.872,1d8d4d3414ff,False
Qwen/Qwen2.5-3B,semantic,16,65536,59,3500,3500,0.053388,0,indigo clock,53231,53250,sparse,CORRECT,4410065,0.898,1d8d4d3414ff,False
Qwen/Qwen2.5-3B,semantic,16,65536,59,5200,5200,0.079316,0,indigo clock,53231,53250,sparse,CORRECT,4410065,0.929,1d8d4d3414ff,False
Qwen/Qwen2.5-3B,semantic,16,65536,60,dense,-,-,-,ivory ledge,24370,24388,dense,CORRECT,1772004,,f05dcd83e7cb,False
Qwen/Qwen2.5-3B,semantic,16,65536,60,1300,1300,0.019835,0,ivory ledge,24370,24388,sparse,CORRECT,1772004,0.448,f05dcd83e7cb,False
Qwen/Qwen2.5-3B,semantic,16,65536,60,2000,2000,0.030512,0,ivory ledge,24370,24388,sparse,CORRECT,1772004,0.495,f05dcd83e7cb,False
Qwen/Qwen2.5-3B,semantic,16,65536,60,2600,2600,0.039663,0,ivory ledge,24370,24388,sparse,CORRECT,1772004,0.526,f05dcd83e7cb,False
Qwen/Qwen2.5-3B,semantic,16,65536,60,3500,3500,0.053390,0,ivory ledge,24370,24388,sparse,CORRECT,1772004,0.564,f05dcd83e7cb,False
Qwen/Qwen2.5-3B,semantic,16,65536,60,5200,5200,0.079318,0,ivory ledge,24370,24388,sparse,CORRECT,1772004,0.611,f05dcd83e7cb,False
Qwen/Qwen2.5-3B,semantic,16,65536,61,dense,-,-,-,teal cabinet,14810,14828,dense,OTHER_CODE,4722918,,f1f57e2e4c90,False
Qwen/Qwen2.5-3B,semantic,16,65536,61,1300,1300,0.019835,0,teal cabinet,14810,14828,sparse,OTHER_CODE,4722918,0.469,f1f57e2e4c90,False
Qwen/Qwen2.5-3B,semantic,16,65536,61,2000,2000,0.030512,0,teal cabinet,14810,14828,sparse,OTHER_CODE,4722918,0.502,f1f57e2e4c90,False
Qwen/Qwen2.5-3B,semantic,16,65536,61,2600,2600,0.039663,0,teal cabinet,14810,14828,sparse,OTHER_CODE,4722918,0.538,f1f57e2e4c90,False
Qwen/Qwen2.5-3B,semantic,16,65536,61,3500,3500,0.053390,0,teal cabinet,14810,14828,sparse,OTHER_CODE,4722918,0.573,f1f57e2e4c90,False
Qwen/Qwen2.5-3B,semantic,16,65536,61,5200,5200,0.079318,0,teal cabinet,14810,14828,sparse,OTHER_CODE,4722918,0.625,f1f57e2e4c90,False
Qwen/Qwen2.5-3B,semantic,16,65536,62,dense,-,-,-,scarlet ledge,40118,40137,dense,OTHER_CODE,9758223,,bf22cd30baec,False
Qwen/Qwen2.5-3B,semantic,16,65536,62,1300,1300,0.019835,0,scarlet ledge,40118,40137,sparse,OTHER_CODE,9758223,0.627,bf22cd30baec,False
Qwen/Qwen2.5-3B,semantic,16,65536,62,2000,2000,0.030511,0,scarlet ledge,40118,40137,sparse,OTHER_CODE,9758223,0.688,bf22cd30baec,False
Qwen/Qwen2.5-3B,semantic,16,65536,62,2600,2600,0.039662,0,scarlet ledge,40118,40137,sparse,OTHER_CODE,9758223,0.726,bf22cd30baec,False
Qwen/Qwen2.5-3B,semantic,16,65536,62,3500,3500,0.053388,0,scarlet ledge,40118,40137,sparse,OTHER_CODE,9758223,0.767,bf22cd30baec,False
Qwen/Qwen2.5-3B,semantic,16,65536,62,5200,5200,0.079316,0,scarlet ledge,40118,40137,sparse,OTHER_CODE,9758223,0.844,bf22cd30baec,False
Qwen/Qwen2.5-3B,semantic,16,65536,63,dense,-,-,-,green gate,39357,39375,dense,WRONG_NEEDLE,1032885,,29fbdd8c9483,False
Qwen/Qwen2.5-3B,semantic,16,65536,63,1300,1300,0.019835,0,green gate,39357,39375,sparse,WRONG_NEEDLE,1032885,0.675,29fbdd8c9483,False
Qwen/Qwen2.5-3B,semantic,16,65536,63,2000,2000,0.030512,0,green gate,39357,39375,sparse,WRONG_NEEDLE,1032885,0.729,29fbdd8c9483,False
Qwen/Qwen2.5-3B,semantic,16,65536,63,2600,2600,0.039663,0,green gate,39357,39375,sparse,WRONG_NEEDLE,1032885,0.760,29fbdd8c9483,False
Qwen/Qwen2.5-3B,semantic,16,65536,63,3500,3500,0.053390,0,green gate,39357,39375,sparse,WRONG_NEEDLE,1032885,0.790,29fbdd8c9483,False
Qwen/Qwen2.5-3B,semantic,16,65536,63,5200,5200,0.079318,0,green gate,39357,39375,sparse,WRONG_NEEDLE,1032885,0.830,29fbdd8c9483,False
Qwen/Qwen2.5-3B,semantic,16,65536,64,dense,-,-,-,white wall,45492,45510,dense,CORRECT,2341390,,6a8e10350922,False
Qwen/Qwen2.5-3B,semantic,16,65536,64,1300,1300,0.019835,0,white wall,45492,45510,sparse,CORRECT,2341390,0.576,6a8e10350922,False
Qwen/Qwen2.5-3B,semantic,16,65536,64,2000,2000,0.030512,0,white wall,45492,45510,sparse,CORRECT,2341390,0.630,6a8e10350922,False
Qwen/Qwen2.5-3B,semantic,16,65536,64,2600,2600,0.039663,0,white wall,45492,45510,sparse,CORRECT,2341390,0.674,6a8e10350922,False
Qwen/Qwen2.5-3B,semantic,16,65536,64,3500,3500,0.053390,0,white wall,45492,45510,sparse,CORRECT,2341390,0.707,6a8e10350922,False
Qwen/Qwen2.5-3B,semantic,16,65536,64,5200,5200,0.079318,0,white wall,45492,45510,sparse,CORRECT,2341390,0.766,6a8e10350922,False
Qwen/Qwen2.5-3B,semantic,16,65536,65,dense,-,-,-,teal mural,61374,61392,dense,CORRECT,5611649,,f25d40b52003,False
Qwen/Qwen2.5-3B,semantic,16,65536,65,1300,1300,0.019835,0,teal mural,61374,61392,sparse,CORRECT,5611649,0.925,f25d40b52003,False
Qwen/Qwen2.5-3B,semantic,16,65536,65,2000,2000,0.030512,0,teal mural,61374,61392,sparse,CORRECT,5611649,0.953,f25d40b52003,False
Qwen/Qwen2.5-3B,semantic,16,65536,65,2600,2600,0.039663,0,teal mural,61374,61392,sparse,CORRECT,5611649,0.962,f25d40b52003,False
Qwen/Qwen2.5-3B,semantic,16,65536,65,3500,3500,0.053390,0,teal mural,61374,61392,sparse,CORRECT,5611649,0.976,f25d40b52003,False
Qwen/Qwen2.5-3B,semantic,16,65536,65,5200,5200,0.079318,0,teal mural,61374,61392,sparse,CORRECT,5611649,0.986,f25d40b52003,False
Qwen/Qwen2.5-3B,semantic,16,65536,66,dense,-,-,-,violet banister,35053,35072,dense,WRONG_NEEDLE,9686704,,a0499c47a5c7,False
Qwen/Qwen2.5-3B,semantic,16,65536,66,1300,1300,0.019835,0,violet banister,35053,35072,sparse,WRONG_NEEDLE,9686704,0.561,a0499c47a5c7,False
Qwen/Qwen2.5-3B,semantic,16,65536,66,2000,2000,0.030511,0,violet banister,35053,35072,sparse,WRONG_NEEDLE,9686704,0.618,a0499c47a5c7,False
Qwen/Qwen2.5-3B,semantic,16,65536,66,2600,2600,0.039662,0,violet banister,35053,35072,sparse,WRONG_NEEDLE,9686704,0.661,a0499c47a5c7,False
Qwen/Qwen2.5-3B,semantic,16,65536,66,3500,3500,0.053388,0,violet banister,35053,35072,sparse,WRONG_NEEDLE,9686704,0.698,a0499c47a5c7,False
Qwen/Qwen2.5-3B,semantic,16,65536,66,5200,5200,0.079316,0,violet banister,35053,35072,sparse,WRONG_NEEDLE,9686704,0.748,a0499c47a5c7,False
Qwen/Qwen2.5-3B,semantic,16,65536,67,dense,-,-,-,copper banister,48461,48480,dense,WRONG_NEEDLE,1898397,,ba5e216c0a76,False
Qwen/Qwen2.5-3B,semantic,16,65536,67,1300,1300,0.019835,0,copper banister,48461,48480,sparse,WRONG_NEEDLE,1898397,0.731,ba5e216c0a76,False
Qwen/Qwen2.5-3B,semantic,16,65536,67,2000,2000,0.030511,0,copper banister,48461,48480,sparse,WRONG_NEEDLE,1898397,0.788,ba5e216c0a76,False
Qwen/Qwen2.5-3B,semantic,16,65536,67,2600,2600,0.039662,0,copper banister,48461,48480,sparse,WRONG_NEEDLE,1898397,0.812,ba5e216c0a76,False
Qwen/Qwen2.5-3B,semantic,16,65536,67,3500,3500,0.053388,0,copper banister,48461,48480,sparse,WRONG_NEEDLE,1898397,0.844,ba5e216c0a76,False
Qwen/Qwen2.5-3B,semantic,16,65536,67,5200,5200,0.079316,0,copper banister,48461,48480,sparse,WRONG_NEEDLE,1898397,0.913,ba5e216c0a76,False
Qwen/Qwen2.5-3B,semantic,16,65536,68,dense,-,-,-,bronze archway,29219,29238,dense,OTHER_CODE,2901103,,8e6b8b8d3081,False
Qwen/Qwen2.5-3B,semantic,16,65536,68,1300,1300,0.019835,0,bronze archway,29219,29238,sparse,OTHER_CODE,2901103,0.651,8e6b8b8d3081,False
Qwen/Qwen2.5-3B,semantic,16,65536,68,2000,2000,0.030511,0,bronze archway,29219,29238,sparse,OTHER_CODE,2901103,0.705,8e6b8b8d3081,False
Qwen/Qwen2.5-3B,semantic,16,65536,68,2600,2600,0.039662,0,bronze archway,29219,29238,sparse,OTHER_CODE,2901103,0.727,8e6b8b8d3081,False
Qwen/Qwen2.5-3B,semantic,16,65536,68,3500,3500,0.053388,0,bronze archway,29219,29238,sparse,OTHER_CODE,2901103,0.780,8e6b8b8d3081,False
Qwen/Qwen2.5-3B,semantic,16,65536,68,5200,5200,0.079316,0,bronze archway,29219,29238,sparse,OTHER_CODE,2901103,0.835,8e6b8b8d3081,False
Qwen/Qwen2.5-3B,semantic,16,65536,69,dense,-,-,-,scarlet fountain,42091,42110,dense,CORRECT,2328206,,8954f7099d2e,False
Qwen/Qwen2.5-3B,semantic,16,65536,69,1300,1300,0.019835,0,scarlet fountain,42091,42110,sparse,CORRECT,2328206,0.710,8954f7099d2e,False
Qwen/Qwen2.5-3B,semantic,16,65536,69,2000,2000,0.030511,0,scarlet fountain,42091,42110,sparse,CORRECT,2328206,0.776,8954f7099d2e,False
